ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Income_Level,Tech_Savviness,Preferred_Channel,Lifestyle,Annual_Transactions,Avg_Basket_Value,Loyalty_Score
460639,Female,Yes,73,Yes,Lawyer,,Low,5.0,Cat_1,10300.0,48.0,In-Store,Family-Oriented,30,89.0874437662321,70.23
465143,Male,No,26,Yes,Engineer,0.0,Low,5.0,Cat_4,7400.0,83.0,Online,Active,38,66.23324312527447,73.15
460860,Male,Yes,52,Yes,Artist,7.0,Average,4.0,Cat_6,4200.0,62.0,In-Store,Relaxed,45,30.176711042495285,68.64
467629,Male,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,4600.0,70.0,In-Store,Health-Conscious,30,30.88516915171207,46.33
461720,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_4,4500.0,60.0,In-Store,Relaxed,26,28.830808801215642,50.26
460086,Male,Yes,50,No,Artist,1.0,Average,3.0,Cat_6,3500.0,65.0,Online,Health-Conscious,53,32.353085782992025,72.57
465832,Male,Yes,53,Yes,Executive,9.0,High,5.0,Cat_4,5200.0,57.0,In-Store,Relaxed,69,95.5585031761681,95.84
467070,Male,Yes,40,No,Executive,5.0,Low,4.0,Cat_6,3200.0,77.0,Online,Family-Oriented,48,23.667704247973965,61.92
459602,Female,Yes,86,No,Lawyer,,Low,1.0,Cat_6,3600.0,54.0,In-Store,Family-Oriented,27,29.101236432786102,52.58
463541,Female,No,26,No,Healthcare,0.0,Low,3.0,Cat_5,3500.0,69.0,In-Store,Active,34,18.632158288944296,49.11
462431,Male,No,32,No,Entertainment,9.0,Low,4.0,Cat_6,2700.0,77.0,Online,Family-Oriented,47,33.78622040670376,71.83
461387,Female,No,22,No,Healthcare,5.0,Low,3.0,Cat_2,2600.0,69.0,Online,Active,33,20.700298128700922,57.24
461693,Female,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6,4100.0,69.0,In-Store,Family-Oriented,76,45.53806583932898,74.54
466793,Female,,62,Yes,Artist,4.0,Average,3.0,Cat_6,4200.0,49.0,In-Store,Relaxed,38,44.866447898966655,57.36
466010,Female,Yes,69,No,Doctor,0.0,Low,1.0,Cat_3,3700.0,49.0,In-Store,Family-Oriented,28,34.72974599563993,55.49
465674,Female,No,39,Yes,Entertainment,1.0,Low,2.0,Cat_4,6000.0,84.0,Online,Family-Oriented,51,45.18523609016741,73.44
459405,Female,Yes,81,No,Doctor,0.0,High,2.0,Cat_6,3700.0,45.0,In-Store,Relaxed,46,43.649790686326966,68.75
465989,Female,No,28,No,Healthcare,9.0,Low,2.0,Cat_6,2400.0,62.0,Online,Active,33,15.236081934893129,46.39
465598,Male,No,28,Yes,Healthcare,6.0,Low,5.0,Cat_2,6600.0,70.0,Online,Adventurous,39,47.53228412677408,61.72
466093,Male,No,52,Yes,Entertainment,1.0,Low,5.0,Cat_4,6100.0,76.0,Online,Relaxed,30,56.592438583649795,71.14
462773,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_6,5000.0,71.0,In-Store,Family-Oriented,73,45.10945860210462,73.4
467087,Male,No,68,Yes,Lawyer,0.0,Low,,Cat_6,9500.0,50.0,In-Store,Relaxed,26,92.6598007192567,78.31
465763,Female,Yes,37,No,Artist,0.0,Average,2.0,Cat_4,2100.0,69.0,Online,Family-Oriented,71,11.523304699455723,61.9
462958,Male,No,26,No,Marketing,1.0,Low,5.0,Cat_6,2700.0,57.0,Online,Active,30,7.6275108770778175,44.24
467056,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6,3400.0,64.0,In-Store,Family-Oriented,41,13.193569046537263,51.3
461990,Female,Yes,68,Yes,Lawyer,0.0,Low,2.0,Cat_6,9100.0,57.0,In-Store,Family-Oriented,34,93.05530820993725,69.77
464480,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,4000.0,53.0,Online,Family-Oriented,64,40.06470053926244,68.3
461318,Female,Yes,56,Yes,Artist,1.0,Average,6.0,Cat_5,4600.0,53.0,Online,Family-Oriented,58,43.04795325803635,73.46
467398,Male,Yes,37,No,Entertainment,1.0,Low,2.0,Cat_6,2900.0,74.0,Online,Family-Oriented,45,11.73010726202819,61.86
464222,Male,Yes,58,Yes,Artist,1.0,Low,1.0,Cat_6,5300.0,47.0,In-Store,Relaxed,26,29.966737041742736,52.06
465427,Male,No,33,Yes,Artist,7.0,Low,1.0,Cat_6,4700.0,71.0,Online,Family-Oriented,43,21.653411594019232,59.92
460652,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_4,2900.0,67.0,Online,Family-Oriented,50,25.972650849443184,60.1
463642,Female,No,27,Yes,Healthcare,0.0,Low,3.0,Cat_2,5600.0,62.0,Online,Active,33,51.09066081283123,72.46
462672,Male,No,25,No,Healthcare,7.0,Low,4.0,Cat_4,2600.0,75.0,Social Media,Active,34,14.012148472891901,50.46
466112,Male,Yes,51,Yes,Entertainment,1.0,Average,2.0,Cat_6,6900.0,66.0,In-Store,Family-Oriented,62,90.4913866510115,85.66
459831,Male,Yes,37,No,Engineer,8.0,Average,3.0,Cat_4,2900.0,74.0,Online,Family-Oriented,75,24.445703370058368,78.15
463027,Male,Yes,69,Yes,Executive,1.0,Average,4.0,Cat_6,5100.0,47.0,In-Store,Family-Oriented,48,79.06151192983106,79.79
462467,Female,Yes,45,No,Doctor,1.0,Low,1.0,Cat_6,3800.0,58.0,Online,Family-Oriented,34,29.93192326769303,62.04
461469,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_6,4000.0,65.0,Online,Health-Conscious,34,31.72755947034709,64.25
461562,Male,Yes,51,Yes,Artist,,Average,4.0,Cat_2,4200.0,64.0,Online,Relaxed,48,42.58142682736252,79.0
467051,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,2300.0,77.0,Online,Active,40,19.589194509823297,59.95
465928,Female,No,32,Yes,Healthcare,6.0,Low,3.0,Cat_6,5800.0,61.0,In-Store,Family-Oriented,41,48.7158205264097,61.34
462491,Male,No,31,Yes,Artist,1.0,Low,5.0,Cat_6,4100.0,68.0,Online,Family-Oriented,45,23.524370340512977,61.53
460642,Male,No,19,No,Healthcare,13.0,Low,3.0,Cat_3,2900.0,75.0,Online,Adventurous,38,13.13719883819532,59.94
460988,Male,Yes,41,Yes,Entertainment,0.0,Average,3.0,Cat_4,7100.0,81.0,Online,Family-Oriented,82,79.6224167912214,93.74
460634,Female,No,39,No,Entertainment,,Low,6.0,Cat_3,2400.0,74.0,In-Store,Family-Oriented,46,27.80378964402987,58.67
461108,Male,No,21,No,Healthcare,1.0,Low,4.0,Cat_3,2800.0,84.0,Online,Active,37,22.564661031521947,61.08
464175,Female,No,30,No,Healthcare,0.0,Low,,Cat_6,2400.0,62.0,In-Store,Active,34,9.141369777494031,50.22
463329,Male,No,23,No,Healthcare,0.0,Low,6.0,Cat_3,2200.0,70.0,Social Media,Adventurous,34,20.68535245455602,50.82
466153,Male,Yes,65,No,Entertainment,0.0,Average,2.0,Cat_6,3500.0,57.0,In-Store,Relaxed,38,32.59459051261293,65.3
467027,Male,No,31,No,Executive,4.0,Low,5.0,Cat_1,2600.0,69.0,Online,Family-Oriented,39,16.416889813557464,48.32
459707,Female,Yes,74,Yes,Lawyer,,Low,,Cat_6,9300.0,46.0,In-Store,Relaxed,23,81.57342557119533,74.56
466710,Female,Yes,73,No,Artist,1.0,High,2.0,Cat_6,3000.0,47.0,In-Store,Relaxed,53,34.63227986926399,55.43
465616,Male,Yes,42,Yes,Doctor,9.0,Low,2.0,Cat_6,4300.0,59.0,Online,Family-Oriented,36,38.9923440802112,52.34
463173,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_3,4700.0,70.0,In-Store,Family-Oriented,40,30.16763762511458,62.54
465779,Female,No,19,No,Healthcare,0.0,Low,5.0,Cat_2,2500.0,78.0,Social Media,Active,40,11.003568237683744,55.72
465826,Male,Yes,45,No,Executive,3.0,Low,9.0,Cat_4,3700.0,69.0,In-Store,Family-Oriented,41,28.60694633512753,60.85
463063,Female,No,25,No,Marketing,,Low,7.0,Cat_2,3100.0,82.0,Online,Active,39,21.96121863741454,52.96
463575,Female,No,28,Yes,Entertainment,0.0,Low,3.0,Cat_6,5600.0,77.0,In-Store,Adventurous,36,48.51751136625202,65.44
466480,Female,Yes,40,Yes,Artist,,Average,2.0,Cat_4,4700.0,72.0,Online,Family-Oriented,72,48.47393387037753,80.05
463175,Female,,40,No,Engineer,1.0,Low,4.0,Cat_3,3400.0,71.0,Online,Family-Oriented,42,19.743996171456118,53.58
462046,Female,No,30,Yes,Doctor,8.0,Low,,Cat_4,3800.0,73.0,In-Store,Active,38,40.399699045157874,53.54
466075,Female,Yes,50,Yes,Engineer,1.0,Average,4.0,Cat_4,8800.0,65.0,Online,Family-Oriented,60,107.09265384978377,87.74
461723,Male,No,26,Yes,Healthcare,8.0,Low,2.0,Cat_6,6600.0,59.0,Online,Active,32,52.6895410019748,61.82
460783,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,9600.0,53.0,In-Store,Relaxed,23,89.97351225271925,68.19
465962,Male,Yes,33,Yes,Healthcare,0.0,Low,2.0,Cat_7,6700.0,72.0,Online,Health-Conscious,38,50.47069690928782,64.68
462781,Male,No,50,No,Marketing,1.0,Low,2.0,Cat_7,4200.0,60.0,In-Store,Health-Conscious,30,15.528078264712455,47.45
466020,Male,Yes,83,No,Lawyer,0.0,Low,1.0,Cat_6,3800.0,53.0,In-Store,Family-Oriented,27,27.353538026772735,46.89
461502,Female,No,37,Yes,Artist,9.0,Low,1.0,Cat_6,3900.0,68.0,Online,Family-Oriented,39,20.881737891792106,53.97
463280,Male,Yes,37,Yes,Artist,6.0,Average,2.0,Cat_3,4800.0,58.0,Online,Family-Oriented,69,50.28612493407284,79.7
466936,Male,Yes,55,No,Lawyer,1.0,High,3.0,Cat_6,3900.0,64.0,Online,Relaxed,72,52.33128519640781,72.7
460552,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_3,5100.0,48.0,In-Store,Relaxed,23,29.489783408972684,52.08
459345,Female,Yes,39,Yes,Artist,3.0,Low,1.0,Cat_6,4500.0,72.0,Online,Family-Oriented,46,25.729265009497293,69.06
464256,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6,4500.0,71.0,Online,Family-Oriented,45,28.400358372092867,61.21
467097,Male,Yes,55,Yes,Artist,2.0,Low,1.0,Cat_6,3900.0,60.0,In-Store,Family-Oriented,37,24.001181497274274,50.5
462571,Male,Yes,50,Yes,Healthcare,1.0,Average,1.0,Cat_6,7500.0,51.0,Online,Health-Conscious,46,75.52925072004578,77.27
463765,Male,No,26,Yes,Doctor,13.0,Low,3.0,Cat_6,4100.0,62.0,Online,Active,33,38.557710662682375,58.68
460152,Female,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,4800.0,52.0,In-Store,Family-Oriented,35,39.38348145345437,60.81
463415,Female,No,28,Yes,Healthcare,,Low,5.0,Cat_6,6100.0,65.0,Online,Active,30,45.81537920603894,63.88
459587,Female,No,32,Yes,Artist,7.0,Low,3.0,Cat_6,3500.0,68.0,In-Store,Family-Oriented,44,19.449964029171714,51.66
460995,Female,No,31,Yes,Marketing,0.0,Low,1.0,Cat_6,4700.0,65.0,In-Store,Family-Oriented,45,38.95785378330139,63.19
465426,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_6,3500.0,59.0,In-Store,Active,30,30.93607845369015,53.68
461452,Female,No,31,Yes,Doctor,0.0,Low,4.0,Cat_3,4000.0,71.0,Online,Family-Oriented,46,33.721131703805355,62.07
460797,Male,Yes,47,Yes,Artist,4.0,Low,1.0,Cat_3,4600.0,55.0,In-Store,Family-Oriented,34,37.62660412096687,60.91
466618,Male,Yes,49,Yes,Artist,3.0,Average,2.0,Cat_6,4600.0,55.0,Online,Health-Conscious,42,37.770065290539364,68.84
462168,Male,Yes,37,Yes,Executive,1.0,High,3.0,Cat_6,4700.0,74.0,Online,Family-Oriented,104,84.98890378391596,100.0
465338,Male,Yes,47,Yes,Artist,13.0,Average,4.0,Cat_6,3700.0,61.0,Online,Family-Oriented,65,34.080665290509444,64.54
463501,Male,Yes,52,Yes,Executive,0.0,High,2.0,Cat_6,4800.0,70.0,In-Store,Relaxed,70,94.66282303397335,88.8
460817,Female,No,20,No,Entertainment,,Low,7.0,Cat_3,2700.0,96.0,Online,Adventurous,47,22.095708389774906,57.58
459726,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,3900.0,54.0,In-Store,Family-Oriented,67,54.348815583925024,77.17
463516,Male,Yes,47,No,Executive,1.0,High,6.0,Cat_6,3000.0,57.0,In-Store,Family-Oriented,90,43.1595358741554,88.47
466751,Female,No,20,,Healthcare,1.0,Low,4.0,Cat_6,2600.0,77.0,Social Media,Active,38,17.61734544927305,60.57
463359,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,3000.0,79.0,Online,Active,41,16.935994145530127,53.16
463488,Female,No,29,No,Engineer,9.0,Low,4.0,Cat_4,3200.0,82.0,Online,Adventurous,36,19.954136863110843,61.74
465872,Female,No,33,Yes,Engineer,10.0,Low,1.0,Cat_6,7000.0,72.0,Online,Family-Oriented,45,64.62109809073526,81.21
460588,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_3,3300.0,79.0,Social Media,Active,35,22.693240752540444,59.46
460236,Male,No,18,No,Healthcare,8.0,Low,4.0,Cat_6,3400.0,67.0,Social Media,Active,43,22.28879517627698,52.48
460802,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,8600.0,43.0,In-Store,Family-Oriented,63,153.1615793370283,100.0
459467,Female,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_6,4900.0,55.0,Online,Relaxed,45,48.08304200690567,65.29
466953,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,3800.0,61.0,In-Store,Family-Oriented,65,38.0340754804012,70.17
459086,Female,No,28,No,Healthcare,1.0,Low,2.0,Cat_6,2900.0,57.0,Online,Active,34,21.573620693814785,53.14
464915,Male,Yes,41,Yes,Executive,,High,4.0,Cat_4,4400.0,58.0,Online,Family-Oriented,94,82.81604452452483,97.94
460827,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6,9600.0,54.0,In-Store,Family-Oriented,28,98.08771160209731,70.8
464272,Male,No,30,Yes,Artist,9.0,Low,2.0,Cat_6,3500.0,62.0,Online,Active,35,26.548253561744367,57.94
461063,Male,Yes,53,No,Lawyer,0.0,Low,2.0,Cat_6,3300.0,61.0,Online,Relaxed,28,26.404670869353094,58.97
467302,Male,No,26,Yes,Executive,9.0,Low,4.0,Cat_6,3700.0,58.0,Online,Active,37,34.862895364890676,62.52
461935,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6,4100.0,69.0,Online,Family-Oriented,38,32.14291269418872,55.87
459089,Male,No,19,No,Artist,9.0,Low,7.0,Cat_7,2800.0,78.0,Social Media,Active,36,30.125264621271427,56.37
462365,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,9500.0,48.0,In-Store,Family-Oriented,65,157.44254814238022,100.0
459628,Female,Yes,51,Yes,Engineer,0.0,Low,1.0,Cat_6,8800.0,64.0,In-Store,Family-Oriented,34,76.78198773270744,65.24
467332,Female,Yes,70,Yes,Homemaker,3.0,Low,2.0,Cat_6,5600.0,53.0,In-Store,Family-Oriented,30,35.34856883633108,58.22
460443,Female,No,38,Yes,Doctor,0.0,Low,1.0,Cat_6,3800.0,69.0,Online,Family-Oriented,38,39.54022314441072,58.4
462195,Female,No,21,No,Healthcare,0.0,Low,4.0,Cat_4,2600.0,76.0,Online,Active,38,6.375500488524441,56.1
466228,Male,Yes,80,No,Lawyer,0.0,Low,1.0,Cat_4,4200.0,43.0,In-Store,Family-Oriented,25,29.04022010837211,46.95
461952,Female,Yes,19,No,Artist,,High,2.0,Cat_4,3200.0,77.0,Online,Active,89,30.44217228266085,89.71
467589,Male,No,33,No,Entertainment,1.0,Low,1.0,Cat_6,2900.0,83.0,In-Store,Health-Conscious,34,13.362519788844292,62.09
466107,Male,Yes,48,Yes,Entertainment,1.0,Average,6.0,Cat_6,6900.0,67.0,Online,Family-Oriented,70,76.25005775432784,81.51
462199,Female,No,33,No,Healthcare,8.0,Low,3.0,,3500.0,69.0,Online,Family-Oriented,46,30.122231848460274,71.49
466452,Female,No,33,Yes,Engineer,0.0,Low,3.0,Cat_1,7200.0,81.0,In-Store,Family-Oriented,44,62.1273354928134,76.3
467074,Female,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,3800.0,63.0,Online,Health-Conscious,27,20.04112747134615,53.85
464233,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,4900.0,68.0,Online,Family-Oriented,66,52.03273895180449,85.44
462225,Male,Yes,49,No,Engineer,1.0,Average,8.0,Cat_4,3100.0,64.0,Online,Family-Oriented,69,31.404803007380323,74.06
465970,Female,Yes,38,No,Artist,1.0,Low,1.0,Cat_6,3200.0,59.0,Online,Family-Oriented,41,20.152495582923017,56.34
460094,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_3,4400.0,76.0,In-Store,Family-Oriented,45,42.74610349678508,68.37
467428,Female,Yes,46,Yes,Entertainment,2.0,Average,2.0,Cat_6,6100.0,66.0,Online,Family-Oriented,66,65.70552620957726,88.08
465623,Male,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,5100.0,51.0,In-Store,Family-Oriented,61,50.69162323701571,69.49
467516,Female,Yes,31,No,Artist,0.0,High,3.0,Cat_4,3700.0,80.0,In-Store,Health-Conscious,92,34.78866486404819,74.91
462975,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_6,6100.0,74.0,Online,Family-Oriented,70,71.34529133164753,74.37
462389,Female,Yes,58,No,Engineer,1.0,Low,1.0,Cat_6,2700.0,63.0,In-Store,Family-Oriented,36,18.907304970162116,56.69
461556,Female,Yes,49,Yes,Engineer,1.0,Average,2.0,Cat_6,8600.0,74.0,Online,Family-Oriented,78,109.65762383977435,88.26
465964,Female,Yes,47,No,Marketing,2.0,Low,1.0,Cat_6,3200.0,50.0,Online,Family-Oriented,33,19.78524897595398,59.23
460724,Male,No,30,Yes,Healthcare,1.0,Low,4.0,Cat_6,5900.0,60.0,Online,Active,33,43.191364073810696,65.96
460660,Male,No,41,,Entertainment,6.0,Low,1.0,Cat_6,3400.0,72.0,In-Store,Health-Conscious,30,23.565469732275137,62.43
466787,Female,Yes,33,Yes,Doctor,0.0,Low,2.0,Cat_6,3200.0,67.0,Online,Family-Oriented,43,28.323085964723433,63.6
467256,Male,No,33,No,Healthcare,0.0,Low,4.0,Cat_2,3600.0,69.0,Online,Family-Oriented,41,29.85712805211348,56.01
467414,Male,No,27,Yes,Healthcare,,Low,1.0,Cat_6,5700.0,67.0,Online,Adventurous,36,47.40156807667251,70.49
466742,Male,Yes,45,No,Doctor,8.0,Low,2.0,Cat_3,4300.0,67.0,In-Store,Family-Oriented,41,30.970125215695397,63.61
466017,Female,Yes,45,Yes,Homemaker,1.0,Low,1.0,Cat_3,5700.0,60.0,Online,Family-Oriented,42,37.661625518118015,67.82
463079,Female,No,35,No,Marketing,,Low,,Cat_3,2500.0,59.0,Online,Health-Conscious,33,18.433453879050475,57.65
459679,Female,No,21,No,Entertainment,1.0,Low,4.0,Cat_6,2300.0,79.0,Online,Adventurous,44,21.238407506118943,62.83
465930,Female,No,36,Yes,Artist,9.0,Low,2.0,Cat_6,4700.0,59.0,Online,Family-Oriented,45,29.02165844957584,63.6
464821,Female,Yes,56,No,,0.0,Low,1.0,Cat_4,3200.0,66.0,Online,Relaxed,28,25.63111255711501,51.87
460175,Female,No,28,No,Artist,0.0,Low,5.0,Cat_2,2800.0,65.0,Online,Adventurous,32,15.395435978052324,56.83
466725,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6,3900.0,47.0,In-Store,Relaxed,45,62.800647923780716,71.46
465095,Male,Yes,48,Yes,Executive,1.0,High,4.0,Cat_6,4000.0,54.0,Online,Health-Conscious,68,74.71058184830994,93.47
465452,Male,Yes,47,No,Entertainment,0.0,High,5.0,Cat_6,3000.0,69.0,Online,Health-Conscious,70,43.14400393354055,77.25
463473,Male,No,23,No,Healthcare,,Low,3.0,Cat_6,2400.0,83.0,Online,Active,43,13.125371139589918,58.1
463213,Female,No,18,No,Healthcare,3.0,Low,4.0,Cat_6,2200.0,72.0,Social Media,Active,37,15.20566064850228,53.36
467653,Male,Yes,58,Yes,Lawyer,2.0,High,2.0,Cat_6,9800.0,54.0,In-Store,Relaxed,60,164.2914627599768,100.0
463218,Male,Yes,42,No,Entertainment,9.0,Average,3.0,Cat_6,2400.0,72.0,Online,Family-Oriented,71,35.498144538537275,72.22
461289,Male,No,22,No,Healthcare,0.0,Low,3.0,Cat_6,2900.0,72.0,Social Media,Active,39,28.38701769336564,57.8
459983,Female,Yes,50,Yes,Artist,2.0,Low,1.0,Cat_6,4400.0,75.0,In-Store,Family-Oriented,44,21.617425635351054,61.34
465845,Female,Yes,40,Yes,Entertainment,,Low,2.0,Cat_6,6600.0,72.0,Online,Family-Oriented,45,53.60223059444149,65.49
462363,Male,Yes,73,No,Executive,0.0,High,2.0,Cat_6,4200.0,59.0,In-Store,Relaxed,63,57.628455583373416,84.03
460575,Female,No,27,No,Artist,,Low,,Cat_3,3200.0,74.0,In-Store,Active,37,21.955067131771692,56.64
461509,Male,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_6,4200.0,66.0,Online,Family-Oriented,69,42.744085403608565,85.23
460542,Female,Yes,81,No,Lawyer,1.0,Low,,Cat_3,4000.0,59.0,In-Store,Family-Oriented,26,22.504656775474594,49.19
461148,Male,,37,Yes,Artist,1.0,Average,3.0,Cat_3,4100.0,65.0,Online,Family-Oriented,66,29.60592679599408,77.32
464064,Female,Yes,39,No,Doctor,0.0,Low,2.0,Cat_6,3000.0,65.0,Online,Health-Conscious,34,15.719366067717154,50.73
460545,Male,Yes,83,No,Lawyer,0.0,High,3.0,Cat_3,3700.0,40.0,In-Store,Relaxed,43,49.66105063612495,61.63
459303,Male,Yes,55,Yes,Artist,0.0,Low,1.0,Cat_6,4500.0,61.0,In-Store,Relaxed,29,33.11457935352046,61.51
462568,Male,Yes,51,Yes,Doctor,,Low,3.0,Cat_6,5800.0,52.0,Online,Relaxed,25,53.099819994400505,66.0
462635,Male,Yes,42,No,Engineer,5.0,Average,4.0,Cat_4,3900.0,70.0,In-Store,Family-Oriented,69,36.47232227426936,69.36
464456,Male,Yes,27,Yes,Artist,1.0,Low,4.0,Cat_6,3200.0,68.0,Online,Active,37,28.541371307162795,57.21
465106,Male,Yes,53,Yes,Executive,1.0,High,2.0,Cat_6,4300.0,54.0,In-Store,Family-Oriented,88,92.00427750548928,100.0
467605,Female,Yes,40,Yes,Engineer,1.0,Average,7.0,Cat_6,8300.0,78.0,Online,Health-Conscious,57,100.72974130926886,88.57
466116,Male,Yes,62,Yes,Artist,0.0,Average,9.0,Cat_3,4900.0,44.0,In-Store,Relaxed,39,56.536898286857095,70.62
461388,Male,No,21,No,Healthcare,,Low,5.0,Cat_2,2900.0,72.0,Online,Active,36,28.42493142355916,60.36
466155,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,,6100.0,94.0,Online,Family-Oriented,88,80.78919859069333,95.44
467176,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_3,3200.0,58.0,Online,Active,35,24.329111786140867,67.83
459400,Female,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,4200.0,35.0,In-Store,Family-Oriented,55,61.549994448138705,79.03
466784,Male,No,26,No,Doctor,4.0,Low,,Cat_6,3300.0,70.0,In-Store,Adventurous,37,39.643617012355826,55.34
460320,Male,No,26,No,Artist,11.0,Low,4.0,Cat_6,2300.0,60.0,Online,Active,30,10.039139550854308,52.98
466454,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6,6000.0,83.0,In-Store,Family-Oriented,49,48.21865061840605,72.48
467028,Male,No,27,Yes,Artist,0.0,Low,1.0,Cat_6,3500.0,75.0,Online,Active,40,25.12198664620311,55.23
464827,Female,Yes,46,No,Entertainment,9.0,Average,5.0,Cat_4,3000.0,68.0,Online,Family-Oriented,68,37.06917700350449,74.85
465463,Female,No,28,No,Doctor,,Low,5.0,Cat_2,3900.0,67.0,Online,Active,31,28.247790976714146,55.57
464501,Female,No,25,No,Healthcare,1.0,Low,3.0,Cat_6,3300.0,76.0,Online,Active,35,19.22510852671266,54.79
460659,Female,Yes,47,Yes,Marketing,,Average,3.0,Cat_6,4500.0,56.0,Online,Family-Oriented,63,58.76055459686933,81.59
463715,Female,No,32,No,Artist,3.0,Low,4.0,Cat_6,3300.0,70.0,Online,Family-Oriented,47,25.404430021438916,65.8
461028,Female,No,21,No,Healthcare,6.0,Low,4.0,Cat_4,3300.0,83.0,Social Media,Adventurous,37,13.656118444847706,58.14
466766,Male,Yes,73,Yes,Lawyer,1.0,High,4.0,Cat_6,9700.0,53.0,In-Store,Relaxed,60,165.2927040811672,99.32
462475,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,4700.0,72.0,Online,Family-Oriented,77,40.43173412396787,75.66
465770,Male,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,5300.0,60.0,Online,Relaxed,31,36.95257180269123,73.5
466823,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,3700.0,73.0,In-Store,Family-Oriented,49,23.205232106696958,53.82
463505,Male,No,31,Yes,Healthcare,,Low,1.0,Cat_6,6600.0,70.0,Online,Family-Oriented,47,52.35497854863498,67.89
467083,Female,Yes,88,Yes,Lawyer,1.0,High,2.0,Cat_6,10000.0,53.0,In-Store,Family-Oriented,61,167.57365467107942,100.0
467675,Female,No,39,No,,,Low,1.0,Cat_6,3700.0,71.0,Online,Family-Oriented,50,23.99975863997831,54.3
464080,Female,No,41,Yes,Artist,1.0,Low,2.0,Cat_6,4000.0,53.0,Online,Family-Oriented,38,20.725408892323365,55.93
462287,Female,Yes,73,Yes,Artist,,Average,2.0,Cat_6,5300.0,46.0,In-Store,Relaxed,36,54.4578547330739,77.8
466503,Male,Yes,45,Yes,Artist,7.0,Average,5.0,Cat_6,4700.0,53.0,In-Store,Health-Conscious,41,40.20358082195267,63.3
461847,Male,Yes,41,No,Entertainment,0.0,Low,4.0,Cat_6,3800.0,73.0,In-Store,Family-Oriented,40,31.06475880662552,57.38
461447,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,9900.0,39.0,In-Store,Family-Oriented,63,178.56792740600403,100.0
459982,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,6200.0,85.0,In-Store,Family-Oriented,43,53.75753899318947,73.35
463316,Female,Yes,89,No,Lawyer,0.0,High,2.0,Cat_6,4400.0,44.0,In-Store,Family-Oriented,53,54.30973995769702,75.93
466758,Male,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_6,4000.0,69.0,Online,Family-Oriented,46,35.54035119474839,68.07
464307,Female,Yes,50,Yes,Artist,1.0,Average,2.0,Cat_6,4400.0,60.0,Online,Health-Conscious,44,53.885503306331344,64.32
461344,Male,Yes,43,No,Healthcare,6.0,High,2.0,Cat_7,3500.0,55.0,Online,Family-Oriented,88,40.75382713494129,90.56
463353,Male,Yes,50,Yes,Executive,4.0,Average,4.0,Cat_2,4500.0,63.0,Online,Family-Oriented,68,65.60702247415955,81.04
467349,Female,No,53,No,Entertainment,0.0,Low,,Cat_6,4800.0,76.0,In-Store,Family-Oriented,40,26.513280474555632,55.79
462607,Female,,37,No,Engineer,2.0,Average,3.0,Cat_4,3400.0,76.0,Online,Family-Oriented,78,23.83228949946449,73.01
